gene	mRNA_begin	mRNA_end	label	Tree1_one_ratio	Tree1_two_ratio_forground	Tree1_two_ratio_background	Tree2_one_ratio	Tree2_two_ratio_forground	Tree2_two_ratio_background	Tree3_one_ratio	Tree3_two_ratio_forground	Tree3_two_ratio_background	Tree1_one_ratio_lnL	Tree1_two_ratio_lnL	Tree2_one_ratio_lnL	Tree2_two_ratio_lnL	Tree3_one_ratio_lnL	Tree3_two_ratio_lnL	lrt_1_1_p_value	lrt_1_1_q_value	lrt_2_2_p_value	lrt_2_2_q_value	lrt_3_3_p_value	lrt_3_3_q_value	BestT1	BestT2	BestT3	BestlnL	Besttree	highw5
GALGAL_R13081	80967366	80967839	nonoutlier	0.1074096	0.204242	0.106943	0.107585704	14.5053	0.107591	0.107585704	25.5434	0.107591	-2361.712843	-2361.683891	-2362.881869	-2362.881851	-2362.882008	-2362.882157	0.809839959	1	0.995212721	1	1	1	-2361.683891	-2362.881851	-2362.882008	-2361.683891	1	0
GALGAL_R13082	81142041	81143279	nonoutlier	0.033972859	3.68636	0.0339234	0.033922063	26.8691	0.0339227	0.033922063	1.72439	0.0339225	-3066.246588	-3066.273625	-3066.272814	-3066.273135	-3066.273043	-3066.273539	1	1	1	1	1	1	-3066.246588	-3066.272814	-3066.273043	-3066.246588	1	0
GALGAL_R12746	81465869	81488661	nonoutlier	0.156855334	0.0001	0.157137	0.156810882	4.06233	0.156794	0.156810882	0.0001	0.156795	-5057.164326	-5057.059119	-5057.172977	-5057.174053	-5057.17409	-5057.174029	0.646443108	1	1	1	0.991187256	1	-5057.059119	-5057.172977	-5057.174029	-5057.059119	1	0
GALGAL_R13083	81496001	81504594	nonoutlier	0.177164072	0.12004	0.177821	0.177288903	2.90766	0.177288	0.177288903	12.336	0.17729	-3122.745644	-3122.698912	-3126.219912	-3126.219454	-3126.219961	-3126.220333	0.759818739	1	0.975855317	1	1	1	-3122.698912	-3126.219454	-3126.219961	-3122.698912	1	0
GALGAL_R12794	81643067	81658195	nonoutlier	0.036804206	0.0001	0.0372172	0.036549376	0.0001	0.0154138	0.036549376	0.352695	0.0366048	-1993.197645	-1993.041077	-1993.945238	-2066.392216	-1993.944682	-1993.944985	0.575762156	1	1	1	1	1	-1993.041077	-1993.945238	-1993.944682	-1993.041077	1	0
GALGAL_R12749	81780453	81800204	nonoutlier	0.053192348	0.0001	0.0534751	0.053144376	22.0185	0.0531064	0.053144376	17.0524	0.0531054	-5101.33995	-5101.057646	-5101.96699	-5101.967691	-5101.965731	-5101.966918	0.452409545	1	1	1	1	1	-5101.057646	-5101.96699	-5101.965731	-5101.057646	1	0
GALGAL_R00614	81811310	81832136	nonoutlier	0.232957764	0.283704	0.232697	0.233040752	0.0001	0.233184	0.233040752	16.1608	0.233043	-11771.01336	-11770.98792	-11780.72507	-11780.6858	-11780.72682	-11780.72722	0.821525229	1	0.779272107	1	1	1	-11770.98792	-11780.6858	-11780.72682	-11770.98792	1	0
GALGAL_R13084	81862985	81889922	nonoutlier	0.084271244	0.0001	0.0845375	0.084129213	0.0001	0.0841011	0.084129213	0.0001	0.084101	-7697.043128	-7696.656612	-7697.394092	-7697.393957	-7697.392501	-7697.392005	0.37928071	1	0.986890009	1	0.974873957	1	-7696.656612	-7697.393957	-7697.392005	-7696.656612	1	0
GALGAL_R00646	82009210	82011416	nonoutlier	0.193674783	0.0001	0.19535	0.193692853	0.0001	0.195296	0.192421716	15.0857	0.192424	-1530.058598	-1529.687062	-1530.707354	-1530.399633	-1530.933248	-1530.93356	0.388678581	1	0.432746128	1	1	1	-1529.687062	-1530.399633	-1530.933248	-1529.687062	1	0
GALGAL_R12751	82145728	82153612	nonoutlier	0.115932947	0.0001	0.117209	0.115474642	0.0001	0.116101	0.115474642	0.0001	0.115498	-2342.557788	-2342.060555	-2342.770796	-2342.688025	-2342.771395	-2342.771348	0.318653289	1	0.684104551	1	0.992264343	1	-2342.060555	-2342.688025	-2342.771348	-2342.060555	1	0
GALGAL_R00311	82280188	82350774	nonoutlier	0.096541907	0.0001	0.097198	0.096388564	0.0001	0.096673	0.095973939	350.573	0.0953701	-9288.259746	-9287.343241	-9288.075228	-9287.66714	-9288.058899	-9287.589559	0.175772433	1	0.366300591	1	0.332617543	1	-9287.343241	-9287.66714	-9287.589559	-9287.343241	1	0
GALGAL_R00615	82408536	82443211	nonoutlier	0.14168696	6.27853	0.141712	0.14168696	0.0001	0.141712	0.14168696	2.09467	0.141712	-1412.994553	-1412.994751	-1412.994753	-1412.994747	-1412.994733	-1412.99476	1	1	0.997236052	1	1	1	-1412.994553	-1412.994747	-1412.994733	-1412.994553	1	0
GALGAL_R00616	82455090	82460852	nonoutlier	0.528579443	999	0.524357	0.53287911	11.0686	0.532574	0.53287911	0.0001	0.532844	-11500.58692	-11498.62503	-11505.78441	-11505.70867	-11505.78576	-11505.78513	0.047608175	1	0.69712121	1	0.97184154	1	-11498.62503	-11505.70867	-11505.78513	-11498.62503	1	1
GALGAL_R00617	82468612	82525415	nonoutlier	0.262200717	0.0798167	0.263756	0.261655882	0.0001	0.261638	0.26063521	999	0.259592	-6530.976361	-6530.749468	-6534.338456	-6534.337853	-6531.5086	-6531.112675	0.500542505	1	0.972297024	1	0.373541312	1	-6530.749468	-6534.337853	-6531.112675	-6530.749468	1	0
GALGAL_R12752	82570320	82593730	nonoutlier	0.024446033	0.0001	0.0248583	0.024161074	27.4778	0.0241632	0.024161074	0.0001	0.0242269	-1443.224429	-1443.051753	-1443.629789	-1443.629902	-1443.629257	-1443.622932	0.556756117	1	1	1	0.910448996	1	-1443.051753	-1443.629789	-1443.622932	-1443.051753	1	0
GALGAL_R00372	82881954	82904842	nonoutlier	0.204301075	0.450651	0.204011	0.204912517	21.7847	0.204688	0.204682949	0.0001	0.205547	-9883.087056	-9882.998937	-9884.522378	-9885.472556	-9885.470371	-9885.04483	0.674626379	1	1	1	0.356246425	1	-9882.998937	-9884.522378	-9885.04483	-9882.998937	1	0
GALGAL_R00620	83484305	83489272	nonoutlier	0.350428992	1.04073	0.347153	0.351277314	4.31334	0.351266	0.351277314	7.71479	0.351266	-3101.386789	-3101.005635	-3107.843596	-3107.843744	-3107.8436	-3107.843751	0.382607204	1	1	1	1	1	-3101.005635	-3107.843596	-3107.8436	-3101.005635	1	0
GALGAL_R00622	84292178	84327645	nonoutlier	0.090794596	0.0001	0.091312	0.090401277	5.38315	0.090395	0.090401277	0.0001	0.0903952	-3912.023075	-3911.697397	-3913.743638	-3913.744545	-3913.744487	-3913.744456	0.419628291	1	1	1	0.993717516	1	-3911.697397	-3913.743638	-3913.744456	-3911.697397	1	0
GALGAL_R00370	84459731	84464427	nonoutlier	0.132254188	0.0001	0.132866	0.131471581	0.000100002	0.131491	0.131471581	169.983	0.13149	-2994.480141	-2994.141694	-2995.30716	-2995.307131	-2995.307082	-2995.306717	0.41065832	1	0.993923551	1	0.978444969	1	-2994.141694	-2995.307131	-2995.306717	-2994.141694	1	0
GALGAL_R00625	85163800	85166275	nonoutlier	0.028364811	0.0001	0.0284803	0.028243848	0.0001	0.0282276	0.028386734	12.5807	0.0282277	-1878.288742	-1878.206489	-1879.373608	-1879.373599	-1879.232602	-1879.373702	0.685041385	1	0.996614873	1	1	1	-1878.206489	-1879.373599	-1879.232602	-1878.206489	1	0
GALGAL_R13094	85441523	85443783	nonoutlier	0.524008351	999	0.519699	0.524008624	0.388861	0.525947	0.526800287	0.0988969	0.535125	-2483.916003	-2483.653553	-2483.842939	-2483.82339	-2485.248692	-2485.023358	0.468758933	1	0.84325464	1	0.502017902	1	-2483.653553	-2483.82339	-2485.023358	-2483.653553	1	1
GALGAL_R12788	85596966	85600029	nonoutlier	0.046686001	0.104313	0.0460217	0.046637212	999	0.0451696	0.04737507	0.0001	0.0474726	-2402.655844	-2402.527038	-2405.007579	-2404.003772	-2405.314559	-2405.279207	0.61176551	1	0.156511301	1	0.790314502	1	-2402.527038	-2404.003772	-2405.279207	-2402.527038	1	0
GALGAL_R13096	85650099	85689556	nonoutlier	0.109828564	0.0814134	0.109997	0.109817538	4.46354	0.109835	0.109817538	24.2008	0.109835	-11564.12441	-11564.09369	-11568.96807	-11568.9702	-11568.96849	-11568.96793	0.804243634	1	1	1	0.973207517	1	-11564.09369	-11568.96807	-11568.96793	-11564.09369	1	0
GALGAL_R13097	86948462	87040073	nonoutlier	0.006708283	0.0001	0.0068375	0.006608536	0.0001	0.0066126	0.006610963	0.0001	0.00661926	-4175.502264	-4175.354583	-4181.792041	-4181.792016	-4181.785953	-4181.7819	0.586804747	1	0.994358151	1	0.928260731	1	-4175.354583	-4181.792016	-4181.7819	-4175.354583	1	0
GALGAL_R13098	87924381	87944752	nonoutlier	0.076923077	0.108023	0.0767384	0.077242744	5.69875	0.0772012	0.077202004	18.1378	0.0772015	-5718.921198	-5718.885918	-5725.895075	-5725.946984	-5725.946437	-5725.947368	0.790523159	1	1	1	1	1	-5718.885918	-5725.895075	-5725.946437	-5718.885918	1	0
GALGAL_R00373	88037655	88045205	nonoutlier	0.150898101	0.0001	0.150889	0.150898101	4.05869	0.150889	0.150898101	0.0001	0.150889	-1663.60401	-1663.60393	-1663.604028	-1663.604124	-1663.604099	-1663.604076	0.989907739	1	1	1	0.994588525	1	-1663.60393	-1663.604028	-1663.604076	-1663.60393	1	0
GALGAL_R13101	88204605	88210903	nonoutlier	0.042523218	0.0001	0.0427199	0.042432447	21.4838	0.042448	0.042498827	82.3032	0.042448	-6876.711456	-6876.316887	-6877.46458	-6877.46658	-6877.308615	-6877.466596	0.374360903	1	1	1	1	1	-6876.316887	-6877.46458	-6877.308615	-6876.316887	1	0
GALGAL_R13102	88265260	88288673	nonoutlier	0.139092752	0.0001	0.141073	0.137806738	1.97401	0.137813	0.137797186	0.497297	0.137813	-3303.014169	-3301.951829	-3305.541547	-3305.541911	-3305.54199	-3305.542042	0.144943049	1	1	1	1	1	-3301.951829	-3305.541547	-3305.54199	-3301.951829	1	0
GALGAL_R12762	88848474	88861092	nonoutlier	0.056851778	0.0001	0.0577209	0.056640547	0.0001	0.0568879	0.056465363	2.04176	0.0564588	-5103.872427	-5102.60364	-5104.804189	-5104.420798	-5105.520627	-5105.520975	0.111165472	1	0.381214411	1	1	1	-5102.60364	-5104.420798	-5105.520627	-5102.60364	1	0
GALGAL_R13132	89229755	89236422	nonoutlier	0.072419039	0.0001	0.0729048	0.072469442	0.0001	0.0728926	0.072268251	4.20293	0.0722755	-3783.405797	-3782.879787	-3783.343595	-3782.943692	-3783.660294	-3783.66063	0.305042321	1	0.371151379	1	1	1	-3782.879787	-3782.943692	-3783.660294	-3782.879787	1	0
GALGAL_R00319	89402424	89581732	nonoutlier	0.083831984	0.0001	0.0853099	0.082975015	0.0001	0.083202	0.083420899	0.0001	0.0838997	-5337.774176	-5335.827093	-5341.966821	-5341.872326	-5340.680506	-5340.03695	0.048454091	1	0.663758564	1	0.256580855	1	-5335.827093	-5341.872326	-5340.03695	-5335.827093	1	0
GALGAL_R00451	172718	173842	nonoutlier	0.187627145	3.01048	0.187628	0.18927312	0.0001	0.192407	0.187627145	1.22168	0.187629	-1991.054571	-1991.054653	-1989.165539	-1988.242946	-1991.054634	-1991.054662	1	1	0.174344331	1	1	1	-1991.054571	-1988.242946	-1991.054634	-1988.242946	2	0
GALGAL_R13123	182324	183213	nonoutlier	0.061698078	3.43131	0.0616684	0.061698078	0.0001	0.0616687	0.061698078	0.0001	0.0616687	-998.108035	-998.108002	-998.10799	-998.107974	-998.108093	-998.108091	0.993518026	1	0.995486507	1	0.998404232	1	-998.108002	-998.107974	-998.108091	-998.107974	2	0
GALGAL_R12784	249094	252284	nonoutlier	0.32211525	6.46192	0.319121	0.322772942	0.367203	0.322479	0.322858097	119.013	0.32287	-4118.680042	-4118.412078	-4117.249798	-4117.246889	-4119.104944	-4119.104896	0.464125212	1	0.939199666	1	0.992182485	1	-4118.412078	-4117.246889	-4119.104896	-4117.246889	2	0
GALGAL_R00450	277483	296920	nonoutlier	0.218958555	0.42442	0.218755	0.219050455	0.225612	0.21902	0.219078416	0.177717	0.219233	-19947.66776	-19947.59941	-19944.55492	-19944.55451	-19946.73353	-19946.71861	0.711573875	1	0.977210957	1	0.86284467	1	-19947.59941	-19944.55451	-19946.71861	-19944.55451	2	0
GALGAL_R00660	319031	320905	nonoutlier	0.06387027	0.0001	0.0646837	0.064497841	0.0001	0.0653987	0.063425946	2.22888	0.0634357	-1116.385657	-1116.295187	-1115.143087	-1114.864223	-1117.006104	-1117.006208	0.670566661	1	0.455177117	1	1	1	-1116.295187	-1114.864223	-1117.006104	-1114.864223	2	0
GALGAL_R00151	430128	471444	nonoutlier	0.056551929	0.0001	0.0570326	0.056012447	0.244656	0.0552966	0.056305051	0.0667118	0.0562285	-4564.616233	-4564.01836	-4561.300947	-4560.545621	-4563.642787	-4563.637755	0.274173577	1	0.219039624	1	0.920090685	1	-4564.01836	-4560.545621	-4563.637755	-4560.545621	2	0
GALGAL_R00355	1050845	1098890	nonoutlier	0.122502685	0.0001	0.123425	0.122558303	0.0465456	0.12441	0.121668722	999	0.120731	-2904.125493	-2903.945419	-2902.061764	-2901.872679	-2903.40185	-2902.651988	0.548424052	1	0.538584252	1	0.220713834	1	-2903.945419	-2901.872679	-2902.651988	-2901.872679	2	0
GALGAL_R00442	1181701	1183424	nonoutlier	0.157982583	9.73904	0.157997	0.158217959	0.0001	0.159713	0.157934949	0.12301	0.158172	-4685.571856	-4685.572608	-4685.532991	-4684.797782	-4684.926721	-4684.919572	1	1	0.225279754	1	0.904820423	1	-4685.571856	-4684.797782	-4684.919572	-4684.797782	2	0
GALGAL_R00439	1233689	1239136	nonoutlier	0.043814903	0.710574	0.043849	0.044108207	0.0001	0.0446108	0.043814903	9.34144	0.0438495	-1099.813541	-1099.813543	-1099.27353	-1099.146986	-1099.813546	-1099.813544	1	1	0.614909066	1	0.998404232	1	-1099.813541	-1099.146986	-1099.813544	-1099.146986	2	0
GALGAL_R00147	1248755	1265079	nonoutlier	0.1889749	0.267175	0.188829	0.188875851	0.335142	0.188525	0.188754455	0.738878	0.188259	-18450.37143	-18450.35017	-18446.14263	-18446.02096	-18448.59741	-18448.26381	0.83662037	1	0.621802698	1	0.414030221	1	-18450.35017	-18446.02096	-18448.26381	-18446.02096	2	0
GALGAL_R13124	1452564	1453770	nonoutlier	0.036365203	1.16944	0.0363672	0.036533633	0.0001	0.0367441	0.036365203	0.0001	0.0363674	-1729.474652	-1729.474658	-1728.802519	-1728.689956	-1729.474466	-1729.474443	1	1	0.635161616	1	0.994588525	1	-1729.474652	-1728.689956	-1729.474443	-1728.689956	2	0
GALGAL_R00354	1484229	1488269	nonoutlier	0.209861435	0.0822685	0.211371	0.210708661	0.0001	0.215138	0.210164565	8.12889	0.210151	-6176.647217	-6176.337354	-6177.426869	-6174.484359	-6179.074665	-6179.075671	0.431149124	1	0.015270224	1	1	1	-6176.337354	-6174.484359	-6179.074665	-6174.484359	2	0
GALGAL_R12591	1501762	1505305	nonoutlier	0.046387798	7.61935	0.0463908	0.046499005	0.0001	0.0466334	0.046387798	0.0001	0.046388	-1958.608168	-1958.608773	-1958.444904	-1958.368002	-1958.608423	-1958.608379	1	1	0.694926306	1	0.992515289	1	-1958.608168	-1958.368002	-1958.608379	-1958.368002	2	0
GALGAL_R12985	1509792	1524805	nonoutlier	0.057395615	2.69276	0.0572332	0.057380902	0.0001	0.0576903	0.05723174	5.41005	0.0572337	-7362.040194	-7363.786782	-7361.442305	-7360.762258	-7363.786862	-7363.788356	1	1	0.243521191	1	1	1	-7362.040194	-7360.762258	-7363.786862	-7360.762258	2	0
GALGAL_R13150	1534681	1535559	nonoutlier	0.20057078	3.14469	0.200575	0.199803663	999	0.19798	0.20057078	999	0.199558	-5382.051668	-5382.05188	-5378.396311	-5377.189509	-5382.050876	-5381.673459	1	1	0.120285157	1	0.38495006	1	-5382.051668	-5377.189509	-5381.673459	-5377.189509	2	1
GALGAL_R00144	1601191	1610711	nonoutlier	0.109477861	0.0001	0.109497	0.108264687	1.50733	0.103181	0.109477861	6.9387	0.109498	-4168.805991	-4168.805738	-4157.372122	-4153.353653	-4168.805557	-4168.806599	0.982053544	1	0.004583295	1	1	1	-4168.805738	-4153.353653	-4168.805557	-4153.353653	2	0
GALGAL_R12980	1617273	1618632	nonoutlier	0.081727278	3.78782	0.0817318	0.082355807	0.0001	0.0835234	0.081727278	0.0001	0.081732	-3073.564147	-3073.564502	-3070.151977	-3069.486173	-3073.564259	-3073.564145	1	1	0.248519354	1	0.987952665	1	-3073.564147	-3069.486173	-3073.564145	-3069.486173	2	0
GALGAL_R00512	1790764	1794617	nonoutlier	0.085055062	3.77751	0.0850551	0.085153962	0.0001	0.08583	0.085353756	0.0001	0.0856686	-6240.879347	-6240.880523	-6240.354581	-6239.274414	-6240.17826	-6240.02042	1	1	0.141613905	1	0.574215447	1	-6240.879347	-6239.274414	-6240.02042	-6239.274414	2	0
GALGAL_R00509	1813120	1814380	nonoutlier	0.247513321	999	0.246593	0.249472025	0.0001	0.250972	0.248289953	1.28294	0.248294	-3867.117328	-3866.68068	-3866.535376	-3865.66396	-3868.132093	-3868.132063	0.35004445	1	0.186780393	1	0.993819675	1	-3866.68068	-3865.66396	-3868.132063	-3865.66396	2	0
GALGAL_R12969	1816598	1827707	nonoutlier	0.089981186	0.0001	0.0904637	0.090155575	0.0547236	0.0905089	0.090211382	0.0001	0.0912222	-14605.57842	-14604.99287	-14599.90741	-14599.71628	-14604.99365	-14602.62335	0.279172872	1	0.536388736	1	0.029458727	1	-14604.99287	-14599.71628	-14602.62335	-14599.71628	2	0
GALGAL_R12968	1830466	1830900	nonoutlier	0.025350094	55.3309	0.0253517	0.025373415	0.629623	0.0247488	0.025350094	0.0001	0.0253517	-1395.054082	-1395.054508	-1394.827196	-1394.580462	-1395.054176	-1395.054131	1	1	0.482384374	1	0.992430716	1	-1395.054082	-1394.580462	-1395.054131	-1394.580462	2	0
GALGAL_R12967	1834301	1834741	nonoutlier	0.095859948	50.0704	0.0958473	0.095859948	0.0001	0.0974186	0.095859948	7.54554	0.0958484	-2181.550524	-2181.550457	-2181.550461	-2181.37033	-2181.550461	-2181.550597	0.990764025	1	0.548360763	1	1	1	-2181.550457	-2181.37033	-2181.550461	-2181.37033	2	0
GALGAL_R00506	1858245	1866012	nonoutlier	0.050893216	0.0001	0.0512469	0.050809507	0.158075	0.0502994	0.050957612	0.0001	0.0514569	-3529.319018	-3529.002487	-3528.339488	-3528.137874	-3529.380678	-3528.97887	0.426234372	1	0.525426874	1	0.370014439	1	-3529.002487	-3528.137874	-3528.97887	-3528.137874	2	0
GALGAL_R00155	1867725	1871002	nonoutlier	0.017278291	0.0001	0.0172803	0.017356146	0.0001	0.0173998	0.017278183	0.0001	0.0172803	-2734.600616	-2734.600592	-2734.379923	-2734.342984	-2734.600737	-2734.600721	0.994472138	1	0.785771901	1	0.995486507	1	-2734.600592	-2734.342984	-2734.600721	-2734.342984	2	0
GALGAL_R00549	1886905	1890889	nonoutlier	0.353522371	21.5478	0.353474	0.346653828	999	0.340242	0.353522371	108.971	0.353468	-1840.809246	-1840.809365	-1835.687624	-1834.330194	-1840.809356	-1840.809293	1	1	0.099417693	1	0.991043956	1	-1840.809246	-1834.330194	-1840.809293	-1834.330194	2	1
GALGAL_R00550	1955743	1958924	nonoutlier	8.86E-05	0.0001	0.0001	8.87E-05	0.0001	0.0001	8.86E-05	0.0001	0.0001	-1175.603937	-1175.603937	-1175.602257	-1175.602257	-1175.603748	-1175.603748	1	1	1	1	1	1	-1175.603937	-1175.602257	-1175.603748	-1175.602257	2	0
GALGAL_R00156	1989272	1994931	nonoutlier	0.052648898	75.942	0.0526585	0.052666228	3.06161	0.0526585	0.052648898	0.0001	0.0526587	-5415.9562	-5415.957503	-5415.751124	-5415.957232	-5415.956195	-5415.955918	1	1	1	1	0.981221762	1	-5415.9562	-5415.751124	-5415.955918	-5415.751124	2	0
GALGAL_R12600	2020848	2023399	nonoutlier	0.213085259	999	0.211728	0.214813902	0.0001	0.215598	0.214110228	0.0001	0.214118	-4669.901481	-4669.006061	-4668.315199	-4667.919333	-4670.7208	-4670.720758	0.180823851	1	0.37357692	1	0.99268737	1	-4669.006061	-4667.919333	-4670.720758	-4667.919333	2	0
GALGAL_R00159	2023667	2029275	nonoutlier	0.042273419	0.0001	0.0422707	0.042291803	7.51361	0.0422705	0.042273419	0.0001	0.0422708	-3585.545993	-3585.545955	-3585.475865	-3585.546214	-3585.545344	-3585.54522	0.993044292	1	1	1	0.987435421	1	-3585.545955	-3585.475865	-3585.54522	-3585.475865	2	0
GALGAL_R12602	2059264	2072665	nonoutlier	0.655209072	0.0001	0.65776	0.649710738	999	0.646553	0.653723743	148.082	0.653673	-5446.209097	-5445.585169	-5443.668137	-5442.615109	-5446.424746	-5446.424446	0.263962365	1	0.146717026	1	0.980457854	1	-5445.585169	-5442.615109	-5446.424446	-5442.615109	2	1
GALGAL_R13019	2105473	2114520	nonoutlier	0.055843886	17.8893	0.055861	0.056228464	0.0001	0.0565467	0.055960058	41.748	0.0558608	-4732.591768	-4732.593405	-4729.112955	-4728.877064	-4732.143758	-4732.593254	1	1	0.492168506	1	1	1	-4732.591768	-4728.877064	-4732.143758	-4728.877064	2	0
GALGAL_R00559	2148507	2151673	nonoutlier	0.177291977	31.291	0.177277	0.179405459	0.0001	0.182719	0.176100269	1.30214	0.174733	-1984.866014	-1984.866338	-1981.600553	-1980.506915	-1984.562725	-1984.472164	1	1	0.139155224	1	0.670410779	1	-1984.866014	-1980.506915	-1984.472164	-1980.506915	2	0
GALGAL_R13023	2170915	2174322	nonoutlier	0.500809442	4.28642	0.49974	0.501541355	0.0001	0.504028	0.499348449	999	0.498292	-4315.489228	-4315.469621	-4315.179891	-4314.397142	-4315.19795	-4315.069248	0.843025308	1	0.21086202	1	0.611909277	1	-4315.469621	-4314.397142	-4315.069248	-4314.397142	2	0
GALGAL_R13026	2236715	2242172	nonoutlier	0.206498781	1.27459	0.206476	0.206433445	0.0001	0.207502	0.206498781	4.80738	0.206477	-4582.946084	-4582.946258	-4582.945615	-4582.624978	-4582.946093	-4582.946606	1	1	0.42324984	1	1	1	-4582.946084	-4582.624978	-4582.946093	-4582.624978	2	0
GALGAL_R12605	2335042	2367124	nonoutlier	0.038326387	11.7684	0.0382526	0.038162313	0.0603611	0.0381015	0.038348324	0.0001	0.0383542	-19280.12128	-19280.13448	-19270.75979	-19270.68163	-19279.89969	-19279.81133	1	1	0.692571187	1	0.674217732	1	-19280.12128	-19270.68163	-19279.81133	-19270.68163	2	0
GALGAL_R00466	2960927	2972058	nonoutlier	0.056662377	0.0001	0.0566518	0.056880489	0.0001	0.0570703	0.056631364	0.0001	0.0570108	-6886.022149	-6886.022064	-6881.674841	-6881.320997	-6883.098904	-6882.37284	0.989597153	1	0.40021241	1	0.228186804	1	-6886.022064	-6881.320997	-6882.37284	-6881.320997	2	0
GALGAL_R12930	3456470	3458720	nonoutlier	0.040136151	0.305274	0.0401522	0.040136151	5.5692	0.0401522	0.040136151	0.519609	0.0401523	-1472.040874	-1472.040908	-1472.040736	-1472.040932	-1472.040899	-1472.040927	1	1	1	1	1	1	-1472.040874	-1472.040736	-1472.040899	-1472.040736	2	0
GALGAL_R12929	3478567	3526940	nonoutlier	0.162028839	0.0001	0.162045	0.16084882	0.0001	0.162046	0.162028839	6.07179	0.162045	-2824.579454	-2824.579302	-2824.628895	-2824.578902	-2824.579805	-2824.57986	0.986089112	1	0.751846435	1	1	1	-2824.579302	-2824.578902	-2824.579805	-2824.578902	2	0
GALGAL_R00462	4006612	4020246	nonoutlier	0.005624297	7.68148	0.00558647	0.005624297	0.0001	0.00558665	0.005624297	0.0001	0.00558665	-1759.176342	-1759.176402	-1759.175978	-1759.175973	-1759.176104	-1759.1761	1	1	0.997476872	1	0.997743245	1	-1759.176342	-1759.175973	-1759.1761	-1759.175973	2	0
GALGAL_R00459	4162002	4173578	nonoutlier	0.139381463	0.0001	0.139785	0.139012612	0.197107	0.13867	0.138913583	0.128478	0.138974	-7895.899033	-7895.407244	-7888.669929	-7888.61205	-7892.663538	-7892.662175	0.321317049	1	0.733681616	1	0.958360481	1	-7895.407244	-7888.61205	-7892.662175	-7888.61205	2	0
GALGAL_R00408	4301225	4305520	nonoutlier	0.127697983	15.8355	0.127704	0.126768312	0.657091	0.12506	0.127697983	0.0001	0.127704	-4408.266978	-4408.266935	-4404.698377	-4403.980534	-4408.266603	-4408.266453	0.992600829	1	0.230838717	1	0.986180925	1	-4408.266935	-4403.980534	-4408.266453	-4403.980534	2	0
